"Bremsflüssigkeit (Absatz in eigenem Namen durch Freie Tankstellen)";"47.30.2"
"Bremsflüssigkeit (Absatz in fremdem Namen durch Agenturtankstellen)";"47.30.1"
"Bremsleitungen, Herstellung";"29.32.0"
"Bremsleuchten für Fahrräder und E-Bikes, Großhandel";"46.49.2"
"Bremsleuchten für Kraftfahrzeuge, Herstellung";"27.40.0"
"Bremsleuchten für Krafträder, Einzelhandel";"47.83.0"
"Bremsleuchten für Krafträder, Großhandel";"46.73.0"
"Bremsleuchten für Krafträder, Großhandelsvermittlung";"46.18.3"
"Bremsleuchten für Krafträder, Reparatur und Instandhaltung";"95.32.0"
"Bremsleuchten für Kraftwagen, Einzelhandel";"47.82.0"
"Bremsleuchten für Kraftwagen, Großhandel";"46.72.0"
"Bremsleuchten für Kraftwagen, Großhandelsvermittlung";"46.18.2"
"Brennbarkeitsuntersuchung (Prüfung der Entflammbarkeit und der Ausbreitungsgeschwindigkeit von Flammen)";"71.20.0"
"Brennbetrieb, Schneidebetrieb";"25.53.0"
"Brennelemente zur Verwendung in Kernreaktoren, Herstellung";"24.46.0"
"Brennen von CDs";"18.20.0"
"Brennen von Fotos auf CD";"74.20.2"
"Brenner (Installationsbedarf für Heizung), Einzelhandel";"47.52.0"
"Brenner (Installationsbedarf für Heizung), Großhandel";"46.84.2"
"Brenner (Installationsbedarf für Heizung), Handelsvermittlung";"46.13.3"
"Brennereien, landwirtschaftliche (Verarbeitung von selbsterzeugtem Obst zu Obstbränden)";"11.01.0"
"Brennereien (Alkoholbrennereien; nicht Herstellung von Spirituosen)";"20.14.0"
"Brennereien (Herstellung von Spirituosen)";"11.01.0"
"Brennereimaschinen, -apparate und -anlagen, Großhandel";"46.64.5"
"Brennereimaschinen, -apparate und -anlagen, Handelsvermittlung";"46.14.9"
"Brennereimaschinen, -apparate und -anlagen, Herstellung";"28.93.0"
"Brenner für Lampen, Herstellung";"27.40.0"
"Brennerregler, nicht elektrisch, Herstellung";"26.51.2"
"Brenner und Feuerungen für feste, flüssige und gasförmige Brennstoffe, Herstellung";"28.21.9"
"Brennholz, Einzelhandel";"47.78.9"
"Brennholz, Großhandel";"46.81.0"
"Brennholz, Handelsvermittlung";"46.12.0"
"Brennholz, paraffiniertes, für Kaminfeuerung";"32.99.0"
"Brennholz (Einzelhandel, Lager mit Brennstoffen)";"47.78.9"
"Brennholz (Rohholz), Erzeugung";"02.20.0"
"Brennstoffe, feste, Großhandel";"46.81.0"
"Brennstoffe, flüssige (für Feuerzeuge und Anzünder, in Behältnissen mit einem Fassungsvermögen von 300 cm3 und weniger), Großhandel";"46.49.5"
"Brennstoffe, flüssige (für Feuerzeuge und Anzünder, in Behältnissen mit einem Fassungsvermögen von 300 cm3 und weniger), Handelsvermittlung";"46.18.8"
"Brennstoffe, flüssige (für Feuerzeuge und Anzünder, in Behältnissen mit einem Fassungsvermögen von 300 cm3 und weniger), Herstellung";"32.99.0"
"Brennstoffe, fossile, Herstellung";"19.20.0"
"Brennstoffe, Handelsvermittlung";"46.12.0"
"Brennstoffe (Einzelhandel, Lager mit Brennstoffen)";"47.78.9"
"Brennstoffe (nicht Tankstellen), Einzelhandel";"47.78.9"
"Brennstoffpellets aus Mahlrückständen von Mahl- und Schälmühlen, Herstellung";"16.26.0"
"Brennstoffpellets aus Pressholz oder Holzersatzstoffen, Herstellung";"16.26.0"
"Brennstoffpumpen, Großhandel";"46.64.5"
"Brennstoffpumpen, Handelsvermittlung";"46.14.9"
"Brennstoffpumpen, Herstellung";"28.13.0"
"Brennstoffzellen, Großhandel";"46.64.6"
"Brennstoffzellen (nicht für Kraftfahrzeuge), Herstellung";"27.90.0"
"Brennstoffzellen für Kraftfahrzeuge, Herstellung";"29.31.0"
"Brenntorf, Einzelhandel";"47.78.9"
"Brenntorf, Großhandel";"46.81.0"
"Brenntorf, Handelsvermittlung";"46.12.0"
"Brenntorf (Trockentorf), Herstellung";"08.92.0"
"Bretter, Einzelhandel";"47.52.0"
"Bretter, Handelsvermittlung";"46.13.1"
"Bretter, Herstellung";"16.11.0"
"Bretter (Holzhalbwaren), Großhandel";"46.83.2"
"Bretter (Roh- und Schnittholz), Großhandel";"46.83.1"
"Brettschichtholz, Großhandel";"46.83.2"
"Brettschichtholz, Handelsvermittlung";"46.13.1"
"Brettschichtholz, Herstellung";"16.23.0"
"Brettschnittholz, Großhandel.";"46.83.2"
"Brettschnittholz, Handelsvermittlung";"46.13.1"
"Brettspielunterricht";"85.51.0"
"Brezeln, Einzelhandel";"47.24.0"
"Brezeln, Großhandel";"46.36.0"
"Brezeln, Handelsvermittlung";"46.17.2"
"Brezeln, Herstellung";"10.72.0"
"Briefblöcke, Einzelhandel";"47.62.2"
"Briefblöcke, Großhandel";"46.49.6"
"Briefblöcke, Handelsvermittlung";"46.18.8"
"Briefblöcke, Herstellung";"17.23.0"
"Briefbogen, bedruckte, Herstellung";"17.23.0"
"Briefdienste";"53.20.1"
"Brieffalzmaschinen, Großhandel";"46.50.3"
"Brieffalzmaschinen, Handelsvermittlung";"46.14.2"
"Brieffalzmaschinen, Herstellung";"28.23.0"
"Briefkästen aus Holz, Einzelhandel";"47.52.0"
"Briefkästen aus Holz, Großhandel";"46.49.9"
"Briefkästen aus Holz, Handelsvermittlung";"46.15.2"
"Briefkästen und Briefkastenanlagen aus Metall, Einzelhandel";"47.52.0"
"Briefkästen und Briefkastenanlagen aus Metall, Großhandel";"46.49.9"
"Briefkästen und Briefkastenanlagen aus Metall, Handelsvermittlung";"46.15.6"
"Briefkästen und Briefkastenanlagen aus Metall, Herstellung";"25.99.1"
"Briefklammern aus Metall, Einzelhandel";"47.62.2"
"Briefklammern aus Metall, Großhandel";"46.49.6"
"Briefklammern aus Metall, Handelsvermittlung";"46.18.8"
"Briefklammern aus Metall, Herstellung";"25.99.9"
"Briefkuvertiermaschinen, Großhandel";"46.50.3"
"Briefkuvertiermaschinen, Handelsvermittlung";"46.14.2"
"Briefkuvertiermaschinen, Herstellung";"28.23.0"
"Briefmappen und -schachteln (Papierausstattungen), Einzelhandel";"47.62.2"
"Briefmappen und -schachteln (Papierausstattungen), Großhandel";"46.49.6"
"Briefmappen und -schachteln (Papierausstattungen), Handelsvermittlung";"46.18.8"
"Briefmappen und -schachteln (Papierausstattungen), Herstellung";"17.23.0"
"Briefmarken, Druck";"18.12.0"
"Briefmarken, Einzelhandel";"47.69.9"
"Briefmarken, Großhandel";"46.49.5"
"Briefmarken, Handelsvermittlung";"46.18.8"
"Briefmarkenalben, Einzelhandel";"47.69.9"
"Briefmarkenalben, Großhandel";"46.49.6"
"Briefmarkenalben, Handelsvermittlung";"46.18.8"
"Briefmarkenalben, Herstellung";"17.23.0"
"Briefmarkenautomaten, mit Rechenwerk, Großhandel";"46.50.3"
"Briefmarkenautomaten, mit Rechenwerk, Handelsvermittlung";"46.14.2"
"Briefmarkenautomaten, mit Rechenwerk, Herstellung";"26.20.0"
"Briefmarkenautomaten (nicht Ausgabeautomaten mit Rechenwerk, Datenverarbeitungsgeräte und -einrichtungen), Großhandel";"46.64.5"
"Briefmarkenautomaten (nicht Ausgabeautomaten mit Rechenwerk, Datenverarbeitungsgeräte und -einrichtungen), Handelsvermittlung";"46.14.9"
"Briefmarkenautomaten (nicht Ausgabeautomaten mit Rechenwerk, Datenverarbeitungsgeräte und -einrichtungen), Herstellung";"28.29.0"
"Briefmarkensammlervereine";"94.99.2"
"Briefmarkensammlungen, Einzelhandel";"47.69.9"
"Briefmarkensammlungen, Großhandel";"46.49.5"
"Briefmarkensammlungen, Handelsvermittlung";"46.18.8"
"Brieföffner aus Metall (nicht aus Edelmetall oder mit Edelmetall überzogen), Einzelhandel";"47.62.2"
"Brieföffner aus Metall (nicht aus Edelmetall oder mit Edelmetall überzogen), Großhandel";"46.49.6"
"Brieföffner aus Metall (nicht aus Edelmetall oder mit Edelmetall überzogen), Handelsvermittlung";"46.18.8"
"Brieföffner aus Metall (nicht aus Edelmetall oder mit Edelmetall überzogen), Herstellung";"25.61.0"
"Briefpapier, gebrauchsfertig, Einzelhandel";"47.62.2"
"Briefpapier, gebrauchsfertig, Großhandel";"46.49.6"
"Briefpapier, gebrauchsfertig, Handelsvermittlung";"46.18.8"
"Briefpapier, gebrauchsfertig, Herstellung";"17.23.0"
"Briefsortiermaschinen, Großhandel";"46.50.3"
"Briefsortiermaschinen, Handelsvermittlung";"46.14.2"
"Briefsortiermaschinen, Herstellung";"26.20.0"
"Brieftaschen, Herstellung";"15.12.0"
"Brieftaschen aus Leder, Kunstleder und anderen Kunststofffolien, textilen Geweben oder sonstigen Stoffen, bei denen die gleiche Technologie angewendet wird wie bei Leder, Einzelhandel";"47.72.2"
"Brieftaschen aus Leder, Kunstleder und anderen Kunststofffolien, textilen Geweben oder sonstigen Stoffen, bei denen die gleiche Technologie angewendet wird wie bei Leder, Großhandel";"46.49.5"
"Brieftaschen aus Leder, Kunstleder und anderen Kunststofffolien, textilen Geweben oder sonstigen Stoffen, bei denen die gleiche Technologie angewendet wird wie bei Leder, Handelsvermittlung";"46.16.2"
"Brieftaubenzucht";"01.48.9"
"Brieftaubenzüchtervereine";"94.99.2"
"Briefumschläge, Herstellung";"17.23.0"
"Briefumschlagherstellungsmaschinen, Großhandel";"46.64.5"
"Briefumschlagherstellungsmaschinen, Handelsvermittlung";"46.14.9"
"Briefumschlagherstellungsmaschinen, Herstellung";"28.95.0"
"Briefumschlagpapier, Einzelhandel";"47.62.2"
"Briefumschlagpapier, Großhandel";"46.49.6"
"Briefumschlagpapier, Handelsvermittlung";"46.18.8"
"Briefumschlagpapier, nicht zugeschnitten, Großhandel";"46.86.0"
"Briefumschlagpapier, nicht zugeschnitten, Herstellung";"17.12.0"
"Briefwaagen, Einzelhandel";"47.69.9"
"Briefwaagen, Großhandel";"46.64.5"
"Briefwaagen, Handelsvermittlung";"46.14.9"
"Briefwaagen, Herstellung";"28.29.0"
"Briketts, Einzelhandel";"47.78.9"
"Briketts, Großhandel";"46.81.0"
"Briketts, Handelsvermittlung";"46.12.0"
"Briketts (Braunkohlen-), Herstellung";"19.20.0"
"Briketts (Steinkohlen-), Herstellung";"19.20.0"
"Brillen (augenoptische Erzeugnisse, nicht Leucht- oder Hörbrillen), Herstellung";"32.50.3"
"Brillen (augenoptische Erzeugnisse; nicht Leucht- oder Hörbrillen, Arbeitsschutzbrillen), Großhandel";"46.46.2"
"Brillen (augenoptische Erzeugnisse; nicht Leucht- oder Hörbrillen, Arbeitsschutzbrillen), Handelsvermittlung";"46.18.4"
"Brillen (augenoptische Erzeugnisse; nicht Leucht- und Hörbrillen, Arbeitsschutzbrillen), Einzelhandel";"47.74.1"
"Brillenetuis aus Leder, Einzelhandel";"47.72.2"
"Brillenetuis aus Leder, Großhandel";"46.49.5"
"Brillenetuis aus Leder, Handelsvermittlung";"46.16.2"
"Brillenetuis aus Leder, Herstellung";"15.12.0"
"Brillengestelle, Einzelhandel";"47.74.1"
"Brillengestelle, Großhandel";"46.46.2"
"Brillengestelle, Handelsvermittlung";"46.18.4"
"Brillengestelle, Herstellung";"32.50.3"
"Brillengläser, Einzelhandel";"47.74.1"
"Brillengläser, Großhandel";"46.46.2"
"Brillengläser, Handelsvermittlung";"46.18.4"
"Brillengläser, Herstellung";"32.50.3"
"Brillenlupen, Einzelhandel";"47.74.1"
"Brillenlupen, Großhandel";"46.43.1"
"Brillenlupen, Handelsvermittlung";"46.18.4"
"Brillenlupen, Herstellung";"26.70.1"
"Brillenrohglas, Großhandel";"46.46.2"
"Brillenrohglas, Handelsvermittlung";"46.18.4"
"Brillenrohglas, Herstellung";"23.15.0"
"Brokatkissen, Einzelhandel";"47.53.0"
"Brokatkissen, Großhandel";"46.41.0"
"Brokatkissen, Handelsvermittlung";"46.16.3"
"Broker (Wertpapiere, Handel)";"66.12.0"
"Broker für Informationen";"63.92.0"
"Bromide, Bromidoxide, Herstellung";"20.13.0"
"Bronze (Kupfer-Zinn-Legierungen), Großhandel";"46.82.2"
"Bronze (Kupfer-Zinn-Legierungen), Handelsvermittlung";"46.12.0"
"Bronze (Kupfer-Zinn-Legierungen), Herstellung";"24.44.0"
"Bronzefarben, Einzelhandel";"47.52.0"
"Bronzefarben, Großhandel";"46.83.5"
"Bronzefarben, Handelsvermittlung";"46.13.2"
"Bronzefarben, Herstellung";"20.30.0"
"Broschen (Fantasieschmuck), Herstellung";"32.13.0"
"Broschen aus Edelmetall und Edelmetallplattierungen, antike, Einzelhandel";"47.79.1"
"Broschen aus Edelmetall und Edelmetallplattierungen, antike, Großhandel";"46.47.0"
"Broschen aus Edelmetall und Edelmetallplattierungen, Einzelhandel";"47.77.0"
"Broschen aus Edelmetall und Edelmetallplattierungen, Großhandel";"46.48.0"
"Broschen aus Edelmetall und Edelmetallplattierungen, Handelsvermittlung";"46.18.4"
"Broschen aus Edelmetall und Edelmetallplattierungen, Herstellung";"32.12.0"
"Broschüren, Druck";"18.12.0"
"Broschüren, Einzelhandel";"47.61.0"
"Broschüren, Großhandel";"46.49.7"
"Broschüren, Handelsvermittlung";"46.18.8"
"Broschüren, Verlag";"58.19.0"
"Brot, Einzelhandel";"47.24.0"
"Brot, Großhandel";"46.36.0"
"Brot, Handelsvermittlung";"46.17.2"
"Brot, Herstellung";"10.71.0"
"Brotaufstriche, als Butterersatz, Einzelhandel";"47.27.0"
"Brotaufstriche, als Butterersatz, Großhandel";"46.33.0"
"Brotaufstriche auf Fruchtbasis, Einzelhandel";"47.27.0"
"Brotaufstriche auf Fruchtbasis, Großhandel";"46.38.9"
"Brotaufstriche auf Fruchtbasis, Handelsvermittlung";"46.17.2"
"Brotaufstriche auf Fruchtbasis, Herstellung";"10.39.0"
"Brötchen, Einzelhandel";"47.24.0"
"Brötchen, Großhandel";"46.36.0"
"Brötchen, Handelsvermittlung";"46.17.2"
"Brötchen, Herstellung";"10.71.0"
"Brotfabrik (Herstellung von Backwaren)";"10.71.0"
"Brotindustrie";"10.71.0"
"Brotmehlwalzen und -mühlen, Herstellung";"28.93.0"
"Brotschneidemaschinen (Großküchenmaschinen), Großhandel";"46.64.5"
"Brotschneidemaschinen (Großküchenmaschinen), Handelsvermittlung";"46.14.9"
"Brotschneidemaschinen (Großküchenmaschinen), Herstellung";"28.93.0"
"Brotschneidemaschinen für den Haushalt, elektrische, Großhandel";"46.43.2"
"Brotschneidemaschinen für den Haushalt, elektrische, Handelsvermittlung";"46.15.4"
"Brotschneidemaschinen für den Haushalt, elektrische, Herstellung";"27.51.0"
"Brotschneidemaschinen für den Haushalt, nichtelektrische, Einzelhandel";"47.55.9"
"Brotschneidemaschinen für den Haushalt, nichtelektrische, Großhandel";"46.49.9"
"Brotschneidemaschinen für den Haushalt, nichtelektrische, Handelsvermittlung";"46.15.6"
"Brotschneidemaschinen für den Haushalt, nichtelektrische, Herstellung";"25.99.1"
"Brotzeitverkauf durch Kantinen";"56.22.0"
"Bruchbänder, Einzelhandel";"47.74.2"
"Bruchbänder, Großhandel";"46.46.2"
"Bruchbänder, Handelsvermittlung";"46.18.6"
"Bruchbänder, Herstellung";"32.50.1"
"Bruchsteine, Einzelhandel";"47.52.0"
"Bruchsteine, Gewinnung";"08.11.0"
"Bruchsteine, Großhandel";"46.83.3"
"Bruchsteine, Handelsvermittlung";"46.13.2"
"Bruchsteine, Verarbeitung";"23.70.0"
"Brücken, textile, Einzelhandel";"47.53.0"
"Brücken, textile, Großhandel";"46.47.0"
"Brücken, textile, Handelsvermittlung";"46.16.3"
"Brücken, textile, Herstellung";"13.93.0"
"Brücken, Waren der Zahnprothetik, Herstellung";"32.50.2"
"Brücken (Fertigteilbauten) aus Holz, Großhandel";"46.83.2"
"Brücken (Fertigteilbauten) aus Holz, Handelsvermittlung";"46.13.1"
"Brücken (Fertigteilbauten) aus Holz zur Vollmontage vorgesehen, Herstellung";"16.23.0"
"Brücken (Fertigteilbauten) aus Stahl und Leichtmetall, Großhandel";"46.84.9"
"Brücken (Fertigteilbauten) aus Stahl und Leichtmetall, Handelsvermittlung";"46.15.6"
"Brücken (Fertigteilbauten) aus Stahl und Leichtmetall aus fremdbezogenen Bausätzen, Errichtung";"42.13.0"
"Brücken (Fertigteilbauten) aus Stahl und Leichtmetall zur Vollmontage vorgesehen, Herstellung (nicht Brückenbau)";"25.11.0"
"Brücken aus Fellen, Einzelhandel";"47.53.0"
"Brücken aus Fellen, Großhandel";"46.47.0"
"Brücken aus Fellen, Handelsvermittlung";"46.16.3"
"Brücken aus Fellen, Herstellung";"14.24.0"
"Brücken aus Holz, Herstellung (Einzelfertigung)";"42.13.0"
"Brückenbau";"42.13.0"
"Brückenbetrieb für Schienenfahrzeuge";"52.21.3"
"Brückenbetrieb für Straßenfahrzeuge";"52.21.2"
"Brückenmeistereien (regelmäßige Überprüfung / technische Untersuchung von Brückenbauwerken)";"71.20.0"
"Brücken- und Tunnelbau";"42.13.0"
"Brückenwaagen, Großhandel";"46.64.5"
"Brückenwaagen, Handelsvermittlung";"46.14.9"
"Brückenwaagen, Herstellung";"28.29.0"
"Brüdergemeine";"94.91.0"
"Brühapparate für Schlachthöfe, Großhandel";"46.64.5"
"Brühapparate für Schlachthöfe, Handelsvermittlung";"46.14.9"
"Brühapparate für Schlachthöfe, Herstellung";"28.29.0"
"Brühen, Großhandel";"46.38.9"
"Brühen, Handelsvermittlung";"46.17.2"
"Brühen, Herstellung";"10.89.0"
"Brünieren von Metall (Oberflächenverarbeitung)";"25.51.0"
"Brunnen aus Beton (nicht Brunnenbau), Herstellung";"23.66.0"
"Brunnenbau";"42.21.0"
"Brunnenbohrung";"42.21.0"
"Brunnenuntersuchung";"71.20.0"
"Brunnenverkleidungen aus keramischen Stoffen (Baukeramik), Einzelhandel";"47.52.0"
"Brunnenverkleidungen aus keramischen Stoffen (Baukeramik), Großhandel";"46.83.3"
"Brunnenverkleidungen aus keramischen Stoffen (Baukeramik), Handelsvermittlung";"46.13.2"
"Brunnenverkleidungen aus keramischen Stoffen (Baukeramik), Herstellung";"23.32.0"
"Brutanstalten";"01.47.2"
"Brutstoffe, Herstellung";"24.46.0"
"Brut- und Aufzuchtapparate für die Geflügelhaltung, Großhandel";"46.61.0"
"Brut- und Aufzuchtapparate für die Geflügelhaltung, Handelsvermittlung";"46.14.4"
"Brut- und Aufzuchtapparate für die Geflügelhaltung, Herstellung";"28.30.0"
"Buchautoren/innen, selbstständige (nicht Tätigkeiten des Selbstverlag)";"90.11.2"
"Buchbinderei";"18.14.0"
"Buchbindereimaschinen, Großhandel";"46.64.5"
"Buchbindereimaschinen, Handelsvermittlung";"46.14.9"
"Buchbindereimaschinen, Herstellung";"28.94.0"
"Buchbinderpappe, Großhandel";"46.49.6"
"Buchbinderpappe, Handelsvermittlung";"46.18.8"
"Buchbinderpappe, nicht zugeschnitten, Großhandel";"46.86.0"
"Buchbinderpappe, nicht zugeschnitten, Herstellung";"17.12.0"
"Buchdruck";"18.12.0"
"Buchdruckerei";"18.12.0"
"Bücher, antike, Einzelhandel";"47.79.2"
"Bücher, antike, Großhandel";"46.47.0"
"Bücher, antiquarische, Einzelhandel";"47.79.2"
"Bücher, Druck";"18.12.0"
"Bücher, Einzelhandel";"47.61.0"
"Bücher, gebrauchte, Einzelhandel";"47.79.2"
"Bücher, Großhandel";"46.49.7"
"Bücher, Handelsvermittlung";"46.18.8"
"Bücher, mit CD-ROM gleichen Inhalts in einer Verpackung, Verlag";"58.11.0"
"Bücher (auch antike, antiquarische), Versteigerungsgewerbe im Einzelhandel mit ausgeprägtem Schwerpunkt";"47.92.1"
"Bücher (auch antike und antiquarische), Sonstige Vermittlungstätigkeiten für den Einzelhandel mit ausgeprägtem Schwerpunkt (ohne Versteigerungsgewerbe)";"47.92.2"
"Bücher auf CD, Kassette oder anderen Datenträgern";"58.11.0"
"Bücherei, nicht wissenschaftliche Bibliothek (Leihbücherei, Lesezirkel)";"77.22.0"
"Bücherschränke, Einzelhandel";"47.55.1"
"Bücherschränke, Großhandel";"46.47.0"
"Bücherschränke, Handelsvermittlung";"46.15.1"
"Buchführung ohne Datenverarbeitungsdienste";"69.20.3"
"Buchführungsarbeiten";"69.20.3"
"Buchführungsunterricht (selbstständige Lehrer/innen in der Berufsbildung)";"85.32.0"
"Buchgemeinschaften";"94.99.2"
"Buchhandlung (Einzelhandel mit Büchern)";"47.61.0"
"Buchhüllen aus Papier, Karton und Pappe, Einzelhandel";"47.62.2"
"Buchhüllen aus Papier, Karton und Pappe, Großhandel";"46.49.6"
"Buchhüllen aus Papier, Karton und Pappe, Handelsvermittlung";"46.18.8"
"Buchhüllen aus Papier, Karton und Pappe, Herstellung";"17.23.0"
"Buchmacher (nicht Onlinebuchmacher)";"92.00.4"
"Buchprüferinnen, Buchprüfer, vereidigte";"69.20.1"
"Buchprüfungsgesellschaften";"69.20.1"
"Büchsenmacherei (Herstellung von Schusswaffen)";"25.30.0"
"Buchstaben aus Kunststoff, Einzelhandel";"47.55.9"
"Buchstaben aus Kunststoff, Großhandel";"46.49.9"
"Buchstaben aus Kunststoff, Handelsvermittlung";"46.15.6"
"Buchstaben aus Metall, Einzelhandel";"47.55.9"
"Buchstaben aus Metall, Großhandel";"46.49.9"
"Buchstaben aus Metall, Handelsvermittlung";"46.15.6"
"Buchstaben aus Metall, Herstellung";"25.99.9"
"Buchstaben für Grabsteine aus Alu, Kupfer, Stahlblech, Herstellung";"25.99.9"
"Buchungsmaschinen (Büromaschinen), Großhandel";"46.50.3"
"Buchungsmaschinen (Büromaschinen), Handelsvermittlung";"46.14.2"
"Buchungsmaschinen (Büromaschinen), Herstellung";"28.23.0"
"Buchungsmaschinenvermietung ohne Bedienungspersonal";"77.33.0"
"Buchungsmittel (Bürobedarf) aus Papier, Karton und Pappe, Einzelhandel";"47.62.2"
"Buchungsmittel (Bürobedarf) aus Papier, Karton und Pappe, Großhandel";"46.49.6"
"Buchungsmittel (Bürobedarf) aus Papier, Karton und Pappe, Handelsvermittlung";"46.18.8"
"Buchungsmittel (Bürobedarf) aus Papier, Karton und Pappe, Herstellung";"17.23.0"
"Buchungsstelle (Datenerfassungsdienste)";"63.10.1"
"Buchungsstelle (Datenverarbeitungs- und Tabellierungsdienste)";"63.10.1"
"Buchverlag";"58.11.0"
"Buchvermietung, Buchverleih durch Bibliotheken";"91.11.0"
"Buchvermietung durch Leihbüchereien oder Lesezirkel";"77.22.0"
"Bücklinge, Einzelhandel";"47.23.0"
"Bücklinge, Großhandel";"46.32.2"
"Bücklinge, Handelsvermittlung";"46.17.2"
"Bücklinge, Herstellung";"10.20.0"
"Buddhistische Gemeinschaft";"94.91.0"
"Bügel aus Holz, Einzelhandel";"47.55.9"
"Bügel aus Holz, Großhandel";"46.49.9"
"Bügel aus Holz, Handelsvermittlung";"46.15.2"
"Bügel aus Holz, Herstellung";"16.28.0"
"Bügelbretter, -tische aus Holz, Einzelhandel";"47.55.9"
"Bügelbretter, -tische aus Holz, Großhandel";"46.47.0"
"Bügelbretter, -tische aus Holz, Handelsvermittlung";"46.15.2"
"Bügeleien (nicht für Neubekleidung) für Privatkunden";"96.10.2"
"Bügeleimaschinen, Großhandel";"46.64.5"
"Bügeleimaschinen, Handelsvermittlung";"46.14.9"
"Bügeleimaschinen, Herstellung";"28.94.0"
"Bügeleisen (nicht Bügelmaschinen und -pressen), für den Haushalt, elektrische, Herstellung";"27.51.0"
"Bügeleisen (nicht für Neubekleidung) für gewerbliche Kunden";"96.10.1"
